Test_Time(s),Step_Time(s),Current(A),Voltage(V)
2885.350694,1391.536422,1.099595666,3.541670799
2890.356036,1396.541764,1.099595666,3.541978598
2895.357241,1401.542969,1.099595666,3.541978598
2900.364556,1406.550284,1.099595666,3.542286396
2905.369852,1411.55558,1.099415302,3.542286396
2910.370986,1416.556714,1.099595666,3.542901754
2915.376252,1421.561979,1.099595666,3.542593956
2920.384549,1426.570277,1.099415302,3.542901754
2925.392842,1431.57857,1.099415302,3.542901754
2930.398994,1436.584722,1.099595666,3.543209553
2935.405236,1441.590964,1.099595666,3.543209553
2940.413605,1446.599334,1.099595666,3.543209553
2945.418742,1451.60447,1.099595666,3.543517351
2950.425024,1456.610752,1.099595666,3.54382515
2955.426353,1461.612082,1.099595666,3.54382515
2960.432464,1466.618193,1.099595666,3.544132948
2965.432861,1471.618589,1.099776149,3.544440746
2970.441039,1476.626768,1.099415302,3.544132948
2975.45053,1481.636259,1.099595666,3.544748545
2980.456559,1486.642288,1.099415302,3.544440746
2985.457736,1491.643464,1.099776149,3.544748545
2990.457983,1496.643711,1.099595666,3.544748545
2995.467502,1501.65323,1.099595666,3.545056343
3000.47562,1506.661348,1.099415302,3.545056343
3005.483696,1511.669424,1.099595666,3.544748545
3010.488987,1516.674715,1.099595666,3.545056343
3015.493197,1521.678925,1.099415302,3.545363903
3020.499492,1526.68522,1.099415302,3.545363903
3025.505804,1531.691531,1.099595666,3.5459795
3030.511044,1536.696772,1.099415302,3.546287298
3035.519244,1541.704972,1.099595666,3.546287298
3040.527461,1546.713189,1.099595666,3.546287298
3045.533744,1551.719472,1.099595666,3.546595097
3050.53799,1556.723718,1.099776149,3.546902895
3055.542244,1561.727973,1.099776149,3.547210693
3060.550508,1566.736236,1.099595666,3.546902895
3065.552739,1571.738467,1.099595666,3.547210693
3070.561233,1576.746961,1.099415302,3.547210693
3075.568275,1581.754003,1.099595666,3.547518492
3080.576492,1586.76222,1.099595666,3.547518492
3085.583741,1591.769468,1.099415302,3.54813385
3090.588953,1596.774681,1.099595666,3.54782629
3095.594246,1601.779974,1.099415302,3.54813385
3100.598458,1606.784186,1.099595666,3.54813385
3105.604739,1611.790467,1.099415302,3.548441648
3110.612123,1616.797851,1.099595666,3.548749447
3115.619501,1621.805229,1.099595666,3.548749447
3120.626581,1626.812309,1.099415302,3.548749447
3125.633739,1631.819467,1.099595666,3.549365044
3130.640134,1636.825862,1.099415302,3.549057245
3135.649445,1641.835174,1.099415302,3.549365044
3140.653533,1646.839261,1.099595666,3.549365044
3145.658786,1651.844514,1.099595666,3.549672842
3150.664041,1656.849769,1.099415302,3.54998064
3155.669271,1661.854999,1.099595666,3.549672842
3160.677487,1666.863215,1.099595666,3.54998064
3165.68275,1671.868478,1.099415302,3.550288439
3170.687765,1676.873494,1.099415302,3.550288439
3175.693215,1681.878943,1.099595666,3.550903797
3180.701447,1686.887175,1.099415302,3.550903797
3185.709885,1691.895613,1.099415302,3.550903797
3190.717048,1696.902777,1.099595666,3.551211596
3195.71833,1701.904059,1.099595666,3.551519394
3200.723489,1706.909217,1.099595666,3.551827192
3205.728789,1711.914518,1.099595666,3.551519394
3210.731987,1716.917714,1.099415302,3.551827192
3215.740204,1721.925932,1.099415302,3.551827192
3220.745515,1726.931243,1.099595666,3.552442789
3225.751738,1731.937466,1.099595666,3.552442789
3230.755981,1736.941709,1.099595666,3.552750587
3235.761332,1741.947061,1.099595666,3.552750587
3240.766515,1746.952244,1.099595666,3.552750587
3245.770742,1751.95647,1.099595666,3.553058386
3250.77201,1756.957738,1.099595666,3.553365946
3255.778405,1761.964133,1.099595666,3.553673744
3260.782518,1766.968246,1.099595666,3.553673744
3265.790541,1771.976269,1.099234819,3.553673744
3270.793008,1776.978736,1.099595666,3.553981543
3275.80123,1781.986958,1.099776149,3.554289341
3280.805515,1786.991243,1.099595666,3.554597139
3285.811542,1791.997271,1.099595666,3.554597139
3290.820993,1797.006721,1.099595666,3.554597139
3295.826242,1802.01197,1.099415302,3.554904938
3300.834481,1807.020209,1.099595666,3.554904938
3305.841815,1812.027543,1.099415302,3.555212736
3310.848991,1817.034719,1.099595666,3.555520535
3315.856232,1822.04196,1.099415302,3.555828094
3320.862511,1827.048239,1.099415302,3.555520535
3325.862793,1832.048521,1.099595666,3.555828094
3330.866948,1837.052676,1.099415302,3.555828094
3335.873231,1842.058959,1.099415302,3.556443691
3340.880504,1847.066232,1.099776149,3.55675149
3345.890853,1852.076581,1.099776149,3.55675149
3350.900041,1857.085769,1.099595666,3.557059288
3355.908255,1862.093983,1.099595666,3.55675149
3360.915478,1867.101207,1.099595666,3.557367086
3365.91802,1872.103749,1.099595666,3.557674885
3370.920976,1877.106703,1.099415302,3.557674885
3375.929188,1882.114916,1.099415302,3.557674885
3380.932467,1887.118195,1.099595666,3.558290482
3385.938763,1892.124492,1.099595666,3.558290482
3390.945945,1897.131673,1.099595666,3.55890584
3395.949244,1902.134971,1.099415302,3.558598042
3400.954516,1907.140245,1.099595666,3.55890584
3405.960818,1912.146546,1.099415302,3.55890584
3410.968039,1917.153767,1.099595666,3.559213638
3415.97026,1922.155988,1.099595666,3.559521437
3420.975261,1927.160989,1.099595666,3.559521437
3425.980833,1932.166562,1.099595666,3.559829235
3430.984977,1937.170705,1.099415302,3.559829235
3435.990192,1942.17592,1.099415302,3.560137033
3440.991566,1947.177294,1.099415302,3.560444832
3445.996732,1952.18246,1.099595666,3.56075263
3451.001935,1957.187663,1.099415302,3.56075263
3456.007245,1962.192974,1.099595666,3.561060429
3461.011507,1967.197235,1.099595666,3.561367989
3466.019776,1972.205504,1.099595666,3.561367989
3471.02704,1977.212768,1.099595666,3.561983585
3476.029255,1982.214983,1.099776149,3.561983585
3481.036739,1987.222468,1.099595666,3.561983585
3486.045739,1992.231468,1.099595666,3.562291384
3491.04998,1997.235708,1.099595666,3.562599182
3496.053326,2002.239055,1.099595666,3.562906981
3501.060484,2007.246212,1.099415302,3.563214779
3506.067813,2012.253541,1.099415302,3.563214779
3511.076013,2017.261742,1.099595666,3.563830137
3516.08435,2022.270078,1.099595666,3.563522577
3521.089517,2027.275245,1.099595666,3.563830137
3526.097759,2032.283487,1.099595666,3.564445734
3531.107085,2037.292813,1.099595666,3.564445734
3536.110232,2042.29596,1.099595666,3.564445734
3541.114602,2047.30033,1.099595666,3.564753532
3546.118756,2052.304484,1.099595666,3.565061331
3551.127115,2057.312843,1.099595666,3.565061331
3556.130211,2062.315939,1.099595666,3.565676928
3561.130438,2067.316167,1.099415302,3.565676928
3566.135788,2072.321516,1.099595666,3.566292524
3571.139986,2077.325714,1.099595666,3.565984726
3576.146234,2082.331962,1.099595666,3.566292524
3581.147465,2087.333194,1.099595666,3.566600084
3586.153728,2092.339457,1.099595666,3.566907883
3591.157937,2097.343665,1.099595666,3.566907883
3596.165348,2102.351077,1.099595666,3.567523479
3601.169497,2107.355225,1.099415302,3.567523479
3606.17473,2112.360458,1.099415302,3.567831278
3611.178973,2117.364702,1.099595666,3.568139076
3616.186282,2122.37201,1.099415302,3.568139076
3621.189474,2127.375202,1.099595666,3.568446875
3626.196755,2132.382483,1.099415302,3.568754673
3631.204098,2137.389826,1.099595666,3.568754673
3636.208239,2142.393967,1.099595666,3.569370031
3641.212591,2147.398319,1.099595666,3.56967783
3646.218799,2152.404527,1.099595666,3.569985628
3651.227132,2157.412861,1.099595666,3.570293427
3656.234184,2162.419912,1.099595666,3.570293427
3661.23447,2167.420199,1.099595666,3.570601225
3666.243691,2172.429419,1.099595666,3.570909023
3671.243978,2177.429707,1.099415302,3.570909023
3676.245187,2182.430915,1.099595666,3.571216822
3681.251426,2187.437155,1.099776149,3.57183218
3686.260783,2192.446511,1.099415302,3.57183218
3691.267079,2197.452807,1.099595666,3.572139978
3696.273251,2202.458979,1.099595666,3.572447777
3701.27547,2207.461198,1.099595666,3.572755575
3706.282684,2212.468412,1.099595666,3.572755575
3711.289965,2217.475693,1.099595666,3.573063374
3716.293221,2222.478949,1.099415302,3.573371172
3721.298433,2227.484161,1.099595666,3.57367897
3726.306767,2232.492496,1.099595666,3.573986769
3731.312003,2237.497731,1.099415302,3.573986769
3736.319221,2242.504949,1.099776149,3.574602127
3741.325426,2247.511154,1.099415302,3.574602127
3746.328836,2252.514565,1.099776149,3.575217724
3751.333943,2257.51967,1.099595666,3.575217724
3756.337219,2262.522947,1.099415302,3.575525522
3761.341468,2267.527196,1.099595666,3.575833321
3766.345721,2272.531449,1.099595666,3.576141119
3771.352978,2277.538706,1.099595666,3.576141119
3776.360219,2282.545947,1.099595666,3.576756716
3781.367466,2287.553194,1.099595666,3.576756716
3786.375862,2292.56159,1.099595666,3.577064276
3791.382929,2297.568657,1.099415302,3.577064276
3796.390294,2302.576022,1.099595666,3.577679873
3801.39949,2307.585218,1.099595666,3.577987671
3806.40472,2312.590448,1.099595666,3.578295469
3811.406969,2317.592697,1.099595666,3.578295469
3816.416245,2322.601973,1.099595666,3.578911066
3821.420527,2327.606255,1.099595666,3.578911066
3826.424895,2332.610623,1.099595666,3.579218864
3831.429053,2337.614781,1.099595666,3.579218864
3836.435232,2342.62096,1.099776149,3.579834223
3841.44148,2347.627209,1.099776149,3.580142021
3846.44979,2352.635519,1.099595666,3.58044982
3851.458997,2357.644726,1.099595666,3.58044982
3856.465271,2362.650999,1.099595666,3.581065416
3861.471437,2367.657166,1.099415302,3.581373215
3866.475789,2372.661518,1.099776149,3.581681013
3871.481973,2377.667701,1.099595666,3.581681013
3876.488221,2382.673949,1.099595666,3.581988811
3881.496572,2387.6823,1.099595666,3.58229661
3886.50178,2392.687509,1.099595666,3.58260417
3891.506968,2397.692696,1.099595666,3.582911968
3896.512223,2402.697951,1.099595666,3.583219767
3901.51256,2407.698288,1.099595666,3.583527565
3906.513727,2412.699455,1.099415302,3.583527565
3911.51797,2417.703698,1.099595666,3.583835363
3916.524277,2422.710005,1.099415302,3.584143162
3921.528405,2427.714133,1.099595666,3.58445096
3926.533715,2432.719443,1.099595666,3.58445096
3931.534974,2437.720702,1.099595666,3.58445096
3936.544229,2442.729957,1.099776149,3.585681915
3941.54965,2447.735379,1.099595666,3.585681915
3946.557714,2452.743442,1.099415302,3.585681915
3951.562983,2457.748711,1.099415302,3.586297512
3956.56834,2462.754069,1.099595666,3.586297512
3961.575472,2467.7612,1.099776149,3.586913109
3966.581756,2472.767484,1.099776149,3.586913109
3971.581979,2477.767707,1.099595666,3.587220907
3976.585351,2482.771079,1.099595666,3.587836266
3981.592665,2487.778393,1.099595666,3.587836266
3986.599828,2492.785556,1.099595666,3.588451862
3991.604089,2497.789817,1.099595666,3.588759661
3996.608207,2502.793935,1.099595666,3.588759661
4001.616434,2507.802162,1.099776149,3.589067459
4006.622672,2512.8084,1.099415302,3.589375257
4011.631968,2517.817696,1.099776149,3.589990854
4016.641342,2522.82707,1.099595666,3.590298414
4021.645425,2527.831153,1.099595666,3.590298414
4026.647715,2532.833443,1.099415302,3.590298414
4031.656001,2537.841729,1.099595666,3.590914011
4036.661992,2542.84772,1.099776149,3.591529608
4041.664396,2547.850124,1.099776149,3.591529608
4046.670731,2552.85646,1.099595666,3.591837406
4051.678934,2557.864663,1.099595666,3.592145205
4056.686337,2562.872065,1.099595666,3.592453003
4061.691432,2567.87716,1.099595666,3.592760801
4066.700726,2572.886454,1.099595666,3.59337616
4071.710039,2577.895767,1.099415302,3.59337616
4076.716219,2582.901947,1.099595666,3.593683958
4081.721463,2587.907192,1.099595666,3.593991756
4086.72667,2592.912398,1.099595666,3.594299555
4091.731988,2597.917716,1.099415302,3.594299555
4096.732174,2602.917902,1.099595666,3.594915152
4101.736472,2607.9222,1.099415302,3.594915152
4106.741728,2612.927456,1.099415302,3.59522295
4111.743064,2617.928792,1.099415302,3.595530748
4116.74534,2622.931069,1.099776149,3.596146107
4121.754462,2627.94019,1.099415302,3.596453905
4126.760919,2632.946647,1.099234819,3.596453905
4131.765922,2637.95165,1.099595666,3.597069502
4136.774188,2642.959916,1.099415302,3.5973773
4141.7795,2647.965228,1.099776149,3.597685099
4146.783754,2652.969482,1.099415302,3.598300457
4151.785936,2657.971664,1.099595666,3.598608255
4156.791197,2662.976926,1.099415302,3.598916054
4161.795464,2667.981192,1.099776149,3.599223852
4166.803741,2672.989469,1.099415302,3.599531651
4167.043781,2673.229509,1.099776149,3.600147247
4172.046308,5.002218522,1.105550647,3.601070404
4177.054562,10.01047206,1.103024364,3.601070404
4182.056842,15.01275217,1.100858927,3.601378202
4187.059073,20.0149834,1.098513007,3.601070404
4192.068345,25.02425515,1.096527934,3.601070404
4197.074686,30.03059621,1.094362497,3.601070404
4202.08081,35.03672014,1.092558026,3.601378202
4207.088061,40.04397086,1.090572953,3.601378202
4212.093293,45.04920246,1.088587999,3.601378202
4217.09552,50.05143022,1.08624208,3.601070404
4222.104862,55.06077165,1.084076643,3.601070404
4227.110063,60.06597361,1.081911206,3.601070404
4232.110324,65.06623384,1.079926252,3.601070404
4237.115698,70.07160865,1.077760816,3.601070404
4242.123897,75.07980752,1.075595379,3.601070404
4247.131061,80.08697085,1.073429942,3.601070404
4252.134309,85.09021914,1.071084023,3.601378202
4257.142596,90.09850616,1.069098949,3.600762844
4262.150771,95.1066804,1.066572666,3.601070404
4267.160023,100.1159329,1.064226747,3.601070404
4272.16831,105.1242195,1.062241793,3.600762844
4277.175512,110.1314221,1.060076356,3.601070404
4282.180942,115.1368516,1.057549953,3.601070404
4287.189024,120.1449342,1.055023551,3.600762844
4292.192313,125.1482229,1.052497268,3.600762844
4297.199556,130.1554663,1.050331831,3.601378202
4302.206819,135.162729,1.047624946,3.601070404
4307.210063,140.165973,1.045098662,3.601070404
4312.215467,145.1713771,1.04257226,3.601070404
4317.222703,150.1786132,1.039865494,3.600762844
4322.222907,155.1788168,1.037519574,3.601070404
4327.231061,160.1869714,1.034632325,3.601070404
4332.23841,165.1943207,1.03192544,3.601378202
4337.243624,170.1995334,1.028857827,3.601070404
4342.24885,175.20476,1.026331425,3.601070404
4347.255103,180.2110129,1.023444176,3.601070404
4352.258396,185.2143059,1.020376444,3.601070404
4357.264615,190.2205249,1.017669678,3.601070404
4362.273812,195.229722,1.014601946,3.601070404
4367.283169,200.2390796,1.011534214,3.601070404
4372.289416,205.2453267,1.008466482,3.601070404
4377.291514,210.2474239,1.005218267,3.601070404
4382.298899,215.254809,1.002150655,3.601070404
4387.304152,220.2600626,0.99890244,3.600762844
4392.311312,225.2672224,0.995293379,3.601070404
4397.311611,230.2675208,0.992045164,3.600762844
4402.317858,235.2737683,0.988797009,3.601070404
4407.326079,240.2819887,0.985187948,3.601070404
4412.3324,245.2883101,0.981578827,3.601070404
4417.339588,250.2954977,0.977969766,3.601070404
4422.343772,255.2996818,0.973999798,3.600762844
4427.351054,260.3069641,0.970390737,3.601070404
4432.357467,265.3133775,0.966781616,3.601070404
4437.358556,270.3144666,0.962811649,3.601378202
4442.363942,275.3198522,0.958480775,3.601070404
4447.370057,280.3259676,0.954330325,3.600762844
4452.373267,285.3291771,0.950360358,3.601070404
4457.377556,290.3334659,0.945849001,3.600762844
4462.383762,295.3396722,0.941698551,3.601378202
4467.386197,300.3421071,0.937006772,3.601070404
4472.391319,305.3472286,0.933397651,3.601070404
4477.396583,310.3524933,0.928164482,3.601070404
4482.39682,315.35273,0.923472703,3.601070404
4487.399053,320.3549632,0.918780923,3.601070404
4492.403312,325.3592216,0.914269567,3.601378202
4497.407582,330.3634924,0.909397304,3.601070404
4502.41483,335.3707396,0.904164135,3.601070404
4507.422032,340.3779426,0.898930967,3.601070404
4512.423348,345.3792588,0.894058704,3.601378202
4517.429562,350.385472,0.888645113,3.601378202
4522.434801,355.3907113,0.883411944,3.600762844
4527.443088,360.3989983,0.877817869,3.601070404
4532.447304,365.4032136,0.872223794,3.601070404
4537.456572,370.4124815,0.866449296,3.601070404
4542.462764,375.418674,0.860855222,3.600762844
4547.47133,380.4272405,0.855261147,3.601070404
4552.4773,385.4332105,0.84894526,3.601070404
4557.481618,390.4375278,0.843170702,3.601378202
4562.481904,395.4378142,0.836674392,3.601070404
4567.49104,400.4469501,0.830719411,3.600762844
4572.498307,405.4542177,0.824223042,3.600762844
4577.50351,410.4594197,0.818268061,3.600762844
4582.510757,415.4666665,0.81177175,3.601070404
4587.517112,420.4730218,0.805275381,3.601070404
4592.522316,425.4782257,0.798418164,3.601070404
4597.527567,430.483477,0.792102277,3.601378202
4602.533933,435.489843,0.785245001,3.600762844
4607.541058,440.4969686,0.778387785,3.601070404
4612.54533,445.5012401,0.771530509,3.601070404
4617.54852,450.5044299,0.76449281,3.600762844
4622.552768,455.5086776,0.7579965,3.601070404
4627.55707,460.5129795,0.750417411,3.601378202
4632.559324,465.5152342,0.743379712,3.601070404
4637.561698,470.5176079,0.735981107,3.601070404
4642.57082,475.5267302,0.728762925,3.601070404
4647.579201,480.5351112,0.721364319,3.600762844
4652.581366,485.5372762,0.714146197,3.601070404
4657.590599,490.5465087,0.707108498,3.601070404
4662.593835,495.5497454,0.699529409,3.600762844
4667.601035,500.5569453,0.692130804,3.600762844
4672.609299,505.5652089,0.685093105,3.601070404
4677.614564,510.5704736,0.677514076,3.601070404
4682.620963,515.5768728,0.670115411,3.601070404
4687.626017,520.5819269,0.662716806,3.601070404
4692.632362,525.5882722,0.655137777,3.600762844
4697.640564,530.5964745,0.648100078,3.601378202
4702.643795,535.5997047,0.64052099,3.600762844
4707.645084,540.600994,0.633302867,3.601070404
4712.652359,545.6082689,0.625904262,3.600762844
4717.6555,550.6114102,0.61868608,3.601070404
